32
	Lasso		Lin		RF		RFE		Ridge		p_val		Mean
x10	0.85	0.02	0.13	0.30	0.10	0.00	0.28
x11	0.30	0.02	0.07	0.37	0.11	0.04	0.17
x12	0.00	0.02	0.88	0.41	0.09	0.19	0.28
x13	0.00	0.92	1.00	0.89	0.55	0.66	0.67
x14	0.00	0.83	0.83	1.00	0.57	0.15	0.65
x15	0.00	0.01	0.70	0.07	0.00	0.76	0.16
x16	0.00	0.11	0.07	0.63	0.09	0.26	0.18
x17	0.00	0.11	0.00	0.74	0.21	0.52	0.21
x18	0.00	0.25	0.03	0.81	0.20	0.35	0.26
x19	0.00	0.08	0.05	0.44	0.25	0.30	0.16
x20	0.06	0.03	0.10	0.48	0.06	0.36	0.15
x21	0.74	0.04	0.09	0.52	0.15	0.00	0.31
x22	0.18	0.01	0.06	0.15	0.05	0.06	0.09
x23	1.00	0.06	0.07	0.67	0.14	0.00	0.39
x24	0.00	0.07	0.05	0.59	0.11	0.28	0.16
x25	0.00	0.00	0.02	0.00	0.03	0.41	0.01
x26	0.00	0.23	0.03	0.78	0.21	0.46	0.25
x27	0.00	0.03	0.01	0.33	0.03	0.29	0.08
x28	0.00	0.29	0.06	1.00	0.29	0.61	0.33
x29	0.00	1.00	0.04	1.00	0.16	0.71	0.44
x30	0.00	0.34	0.02	1.00	0.03	0.23	0.28
x31	0.00	0.59	0.11	0.70	0.73	0.17	0.43
32
	Lasso		Lin		RF		RFE		Ridge		p_val		Mean
x0	0.92	0.12	0.47	0.81	0.68	0.00	0.60
x1	0.93	0.11	0.29	0.70	0.67	0.00	0.54
x2	1.00	0.12	0.93	0.93	0.68	0.00	0.73
x3	0.67	0.07	0.55	0.67	0.43	0.00	0.48
x4	0.00	0.34	0.21	0.78	0.05	0.00	0.28
x5	0.00	0.27	0.07	0.74	0.02	0.00	0.22
x6	0.00	0.25	0.11	0.41	0.06	0.00	0.17
x7	0.00	0.04	0.09	0.22	0.06	0.00	0.08
x8	0.15	0.01	0.14	0.07	0.25	0.00	0.12
x9	0.47	0.04	0.19	0.37	0.36	0.00	0.29
x10	0.83	0.07	1.00	0.48	0.40	0.00	0.56
x11	0.24	0.24	0.15	1.00	1.00	0.00	0.53
x12	0.00	0.04	0.36	0.26	0.14	0.00	0.16
x13	0.00	1.00	0.28	1.00	0.06	0.00	0.47
x14	0.00	0.14	0.53	0.63	0.00	0.02	0.26
x15	0.00	0.36	0.12	1.00	0.10	0.00	0.32
x16	0.00	0.04	0.04	0.33	0.17	0.01	0.12
x17	0.00	0.00	0.05	0.00	0.00	0.00	0.01
x18	0.00	0.05	0.24	0.52	0.12	0.00	0.19
x19	0.00	0.06	0.05	0.56	0.24	0.45	0.18
x20	0.19	0.04	0.08	0.30	0.21	0.00	0.16
x21	0.13	0.01	0.02	0.15	0.06	0.00	0.07
x22	0.13	0.02	0.01	0.19	0.10	0.00	0.09
x23	0.15	0.01	0.01	0.11	0.08	0.00	0.07
x24	0.00	0.00	0.04	0.04	0.06	1.00	0.03
x25	0.00	0.08	0.00	0.44	0.28	0.58	0.16
x26	0.00	0.10	0.22	0.59	0.32	0.49	0.25
x27	0.00	0.25	0.09	0.96	0.94	0.04	0.45
x28	0.00	0.55	0.05	0.85	0.98	0.74	0.49
